country;nuitee;traveler_infos;review_title;positive_review;negative_review;usefulness_review;delay_comment;id_client
Maroc;1;Famille;Super a refaire;ambiance, propreté, la navette ,le service;le restaurant trop cher pour ce que s’est le petit dej devrait être inclus dans le prix de la nuit … mais le Starbucks a fait l’affaire😁;0;1;f81beaee-58b7-4997-969b-8c8cb2d75f7f
Portugal;1;Famille;Passable;;;0;1;cf747ccf-b513-4445-b133-fb7cee09e25a
Belgique;1;Famille;Pas top;Pas de tv pour 520 euros , plus de confort literie et 1 couette pour 2 lit et 1 drap;Pas de tv;1;0;de995290-5998-48c1-a752-08af72204ed8
Grèce;3;Famille;Décevant;;;0;1;976976b0-f9ed-4ae4-9774-fd3ac420ca1e
France;1;Famille;Fabuleux ;;;0;2;9cc36bc2-235a-4065-8422-d9594168df1b
Malaisie;3;Famille;Mediocre stay but the kids liked it;;;0;0;57e88d72-1ca7-49de-9c48-01264658b4bd
Belgique;2;Famille;Exceptionnel;;;0;2;6d179d88-a158-49a9-92df-36caebafcce3
Israël;1;Famille;Très bien;;;0;0;0f5021d6-151c-45ad-8d08-1efadcb00852
Allemagne;1;Famille;immer wieder magic!;;;0;0;85a54ca9-88f8-4133-a72a-53ba6e64aed4
France;1;Famille;Agréable;;;0;0;4f83667c-9192-44a0-bcaa-980117ded890
France;1;Famille;Très bien;;;0;0;76bf7dc9-4c29-4d0c-b482-d7075aaa7915
Royaume-Uni;3;Famille;Bien ;;;0;2;14b7220a-abc4-41ed-ba36-ae977e36f89d
Allemagne;1;Famille;Man sollte das Erlebnis Disneyland incl. Themenhotel erlebt haben.;;;0;0;e5ca62c0-4499-41af-ac0f-37c6e958f7af
Émirats arabes unis;3;Famille;Très bien;;;0;0;c5ab31dd-96c6-44bf-81cf-0ce723f65fb5
États-Unis;2;Famille;Not quite the Disney experience I'm accustom to, but overall not bad;;;0;0;f00e116d-7c78-416f-be2c-a1db0bd0bde3
France;1;Famille;Bien mais pas fou;Le cadre;"L impression d être dans une bétaillère sans vraiment de charme et d animations.
Très cher pour pas grand chose. Juste des dortoirs";0;0;22e08ccc-8ebc-4783-a0c0-a414f7e4e118
Royaume-Uni;1;Couple;average over priced;;;0;0;5652a470-d9d6-48f0-85fc-51ded65cc0d1
Suisse;2;Groupe;Hotel mit Backpacker-Feeling, Preis-/Leistungsverhältnis schlecht;;;0;0;3f20d967-d140-4a14-addc-2e87af33eab2
France;1;Famille;Bien ;emplacement, décoration;rapport qualité prix. petite chambre pour 4 personnes;0;0;1ca72e8e-89a5-47b2-81d0-7d4529e27d17
France;1;Famille;Très bien;;;0;0;1a90d2f4-6dad-4b03-878a-b9caa9436146
France;2;Famille;Hôtel parfait pour les fans de Woody !;"Hotel propre et idéalement situé (système de navette tous les quarts d'heure pour vous déposer à l'entrée du Parc Disney)
Accueil agréable. 
Service bagagerie parfait !";RAS si ce n'est le prix de la nuit dans cet hôtel, mais les prix ont augmenté partout !;0;0;90f33f01-431e-47ad-800d-9673c175dbcf
France;1;Famille;Fabuleux ;;;0;1;5fe16f40-b5a6-4aad-9ab8-588295ddcd31
Portugal;2;Famille;Exceptionnel;;;0;0;e7a36a39-8a35-4757-bd39-a9163a1f0f19
France;1;Couple;Fabuleux ;;;0;0;e1ef3634-e535-4c00-866b-d218df6e2a0f
Italie;1;Famille;Magico, con il fascino del Far West;;;0;0;68231602-63e9-47ea-a450-b816253f49f2
Danemark;4;Famille;Exceptionnel;;;0;0;940982f4-8d2c-4832-b8d2-df490c325c8f
Belgique;1;Famille;.;.;.;0;0;97c8cd67-acff-4863-acb8-250dc72a3fe6
France;1;Famille;Très bien;;;0;1;c54cf898-57fb-4d50-8c81-5ce66ff60f33
Royaume-Uni;4;Groupe;Amazing stay ❤️;;;0;0;7448a50d-50a2-47bb-bfea-1010c72fe931
Grèce;1;Famille;Très bien;;;0;0;e904f3da-a970-4aab-a70b-a4e1b0c2248c
Italie;2;Couple;Exceptionnel;;;0;1;7ed56eff-805b-4b8e-8884-70882fbf1be1
France;1;Famille;magique;le décor et le personnel!!;rien a dire;0;0;9c95e6dd-0e26-4c43-b262-dc595089af78
Royaume-Uni;4;Famille;Bien ;;;0;0;df4771a8-7224-404b-9879-f03db03bd84f
Belgique;1;Couple;excellent séjour;belle chambre, chambre propre, bien équipée, proche du parc;;0;0;08feacb4-8c4b-404c-8702-88c068db8c27
Espagne;1;Famille;Bien ;;;0;0;01ceecde-b939-4a87-b8c0-09d4b8ca2114
Irlande;2;Famille;Très bien;;;0;0;993f074a-671a-4687-a58e-331bc2fb6e4d
Israël;2;Famille;Bien ;;;0;1;def27795-8a67-47c4-ac62-5effa4d0da12
France;1;Groupe;très bien;le décore, l’ambiance, personnel agréable;la propreté laisse à désiré à certains endroits…;0;0;085a6346-caff-479a-945b-0b6fc03acff3
France;1;Famille;Bien ;Proximité du parc Disneyland et navette gratuite;"Demande de chambre pmr et bouilloire : rien de cela. 
2 lits 2 places prévus : à la place un lit 2 places, un lit une place et un tiroir lit. 
Besoin de rafraîchissement
Baignoire au lieu d'une douche. 
Pas de chaise au niveau du bureau";1;0;04375087-db34-435b-8952-f7b4f8b22d6e
Israël;1;Famille;נחמד מאוד , חדר פשוט ובסיסי אבל נקי;;;0;0;4978a71a-185c-496f-881a-8d0c6b82ddc0
Allemagne;1;Couple;Dirty room, very unpleasant experience;;;0;0;2bff964e-0a85-4fd5-b882-4de794c17daa
Israël;1;Famille;Très bien;;;0;0;24093e60-e8ce-4f7d-a158-f43dd2f936b5
Allemagne;1;Groupe;Bien ;;;0;0;72789760-f57e-4114-9fc1-d33e617e070a
Espagne;1;Famille;Exceptionnel;;;0;0;06d99c3d-f887-49f9-b76a-0b5241eb1764
Allemagne;2;Famille;Does the job but I had a better experience staying at Santa Fe which was cheaper, too.;;;0;0;303d58f8-ba6e-40a3-b4a3-e51f9ae0ac2d
Israël;1;Famille;Très bien;;;0;0;ba1510b5-a741-4c88-8466-37b00fff3a60
France;1;Famille;Très bien;Super décorations, la thématisation est parfaite . Les lits sont hyper confort et le personnel très sympathique;J'aurais aimer recevoir mon numéro de chambre par SMS comme prévu .. pas pratique du coup;0;0;909d2442-549d-47e7-b42d-5d88742a8374
Royaume-Uni;1;Couple;很不错的体验;;;0;1;d6deae25-1722-4cc4-a0cd-dcbeae666eb8
Royaume-Uni;3;Famille;Très bien;;;0;0;d8f659d9-7004-4a94-bed6-3bd97b41efa0
Espagne;1;Famille;Inmejorable Opción para Visitar EuroDisney;;;0;0;d2cd29da-026c-4705-9a46-efcf1e4444f0
Singapour;1;Famille;Très bien;;;0;0;b31097ad-670e-4ece-84e5-d3ed8aa7cc32
France;1;Famille;Exceptionnel;;;0;0;36ba2303-514f-4a5d-bf63-2068c56ca3c5
Espagne;2;Famille;Fabuleux ;;;0;0;a9d0ce0d-4be0-4974-b528-c6bc21724ee2
France;1;Famille;heureusement qu’on est resté qu’une nuit;l’ambiance;les chambres, pas propre et la douche ne fonctionnait pas;0;0;044d8c66-4aef-438f-b228-c8f242435e54
France;1;Famille;Très bien;;;0;2;eb23dbc4-2a63-459b-8a00-5ce1f2e4bd5e
Israël;1;Famille;Très bien;;;0;0;fa4d0f26-1b9d-40eb-b085-ad16729d2f59
France;1;Famille;Bien ;;;0;2;e402948b-3d41-4702-86da-b7cf59b8fca2
Israël;2;Famille;Fabuleux ;;;0;0;1b750892-163b-434e-9169-5dcbfe610be5
France;1;Famille;Très bien;;;0;0;6f61b4db-8bdf-4e57-8b97-68f2f90223e0
Royaume-Uni;1;Famille;Close to park but wouldn’t recommend;;;1;0;3ddb9156-d9c6-44ff-b346-a4e809630c32
France;1;Famille;Exceptionnel;Tout aimer;;0;0;c04e48eb-f4bc-4397-b967-1c61ebd91568
Portugal;2;Famille;Agréable;;;0;0;c79d415a-d171-4482-9657-4c1c926c1add
Royaume-Uni;3;Famille;Exceptionnel;;;0;0;f367cb6b-70c6-4930-9e44-1fa69697be20
Italie;1;Famille;Très bien;;;0;0;119245f4-6173-428d-ba20-2bde559abad8
France;1;Famille;Fabuleux ;"Hôtel avec déco très joli. 
Chambre spacieuse.";;0;0;c0d5901d-5c79-49a4-8c12-ad8a4e92c03a
Portugal;1;Famille;razoável;;;0;0;51c22abb-e9f3-4c12-b409-6574e8727e1a
Suisse;2;Famille;Médiocre ;;;0;0;663277cf-e7bb-435c-ab23-bab25e107320
Royaume-Uni;1;Famille;Très bien;;;1;0;ecfc869c-a02b-4cce-b6e4-87d10dd40465
Espagne;1;Famille;Limpieza muy mal;;;0;0;72d22af9-a26f-45e2-9a5f-130929f640a5
Israël;2;Famille;Fabuleux ;;;0;0;00fab6c9-b2f6-4d24-a8f9-267f9a573084
Malte;3;Famille;Bien ;;;0;0;e6189da6-1036-466c-a347-1ebceeec11f3
Argentine;1;Groupe;Mauvais;;;0;0;98ba9b28-4cf6-4e48-8f95-bef9ce31c912
Pays-Bas;2;Famille;Prima hotel en behulpzaam personeel;;;0;0;7df1ed3c-b5ad-4bdc-b9e7-67748ec625f3
Belgique;1;Couple;ideaal voor 1 nachtje;;;0;0;82078290-fdb9-495a-8e07-7e6083440f47
France;1;Famille;honteux;le personnel à l'accueil avait échangé nos chambres avec d'autres clients et nous a traités comme des moins que rien jusqu'au moment qu' il se rende compte de son erreur........... Des aller retour de la chambre à la réception pour réactivé notre clé sans succès jusqu' au moment que nous avons remarqué qu'une autre famille se trouvait dans notre chambre......................;;0;0;3ab5fb90-26e3-437d-9c3a-7171f9045e38
Israël;5;Famille;Très bien;;;0;0;fb39c3af-9a7f-4e3f-85bf-df71bbb09743
Espagne;1;Famille;Ótimo custo beneficio;;;0;0;4a0d0546-7b0d-4318-945d-3347ec119dc4
France;1;Famille;Agréable;;;0;1;7d38d5af-43c0-42ab-8240-1d80908d53ac
Suisse;1;Famille;Très bien;;;0;0;208e7543-a1f2-4057-bf09-7399dfbfe50a
Roumanie;1;Famille;Bien ;;;0;2;0002e84f-94f5-4105-804c-3aa6a8046465
Tunisie;2;Famille;Exceptionnel;;;0;0;93f0711f-fa0e-46d1-945e-4fe3f2bbc609
Pays-Bas;1;Famille;お勧めのホテル;;;0;0;857203f9-1286-41a5-aec7-bc37387ba507
Italie;1;Famille;Tra tutti gli hotel Disney è quello con il miglior rapporto qualità - prezzo 🙂;;;0;0;bf2d88ee-b55f-4042-bf69-22c4ae310efd
Espagne;1;Famille;perfecto para Disney;;;0;0;071594e7-1980-4146-a3d4-f728c2de8bbc
Italie;1;Groupe;Fantastico;;;0;1;97abbc9b-d1b5-40dd-b3c9-1c3334d8940f
Arabie saoudite;2;Famille;Fabuleux ;;;0;0;3332b6af-c3ca-4e9e-8a08-18f2e28788eb
Espagne;1;Couple;Viaje a Disney express;;;0;0;1ed08420-7a7a-4fe6-9ed5-3dedf16f726f
Italie;1;Famille;Bien ;;;1;0;719922e9-1672-4acc-9c96-94b67ee8fe95
Allemagne;5;Famille;Exceptionnel;;;0;0;52b40121-0018-41cd-bf0e-bb236072df4d
Royaume-Uni;1;Famille;Très bien;;;0;0;8fc93517-9768-41b1-a3d5-4ce20abadd9b
Italie;1;Famille;comodo per disneyland;;;0;1;43f2a496-b799-44fc-9509-182c2c6597b0
Brésil;1;Famille;Exceptionnel;;;0;1;3f328647-a2ac-40ed-994e-8bc56e5f53a7
Italie;1;Famille;Exceptionnel;;;0;1;e57cd12e-41ec-41de-b3cc-3f22a446d8b6
Pays-Bas;2;Famille;Très bien;;;0;0;3152d81a-e127-4c85-8836-ef425939c161
France;1;Famille;Agréable;;;0;0;e862cf95-83bc-4ea0-bf74-fd1c0813fcec
France;1;Couple;Trop cher pour ce que c'est;"l'emplacement
l'ambiance (l'hotel est un village far west, les chambres sont regroupées dans des bâtiments ressemblant à des bâtiments du far west)
la déco
le personnel
la literie (et dieu que je suis exigeante à ce niveau)
la taille de la chambre et de la salle de bain";"la qualité des chambres
les services inclus dans le prix (pas de petit déjeuner, seulement la chambre)
la vue (vue sur les poubelles et la zone de livraison à l'arrière de l'accueil, vous pouvez aussi vous retrouver au rdc d'un bâtiment avec les gens qui passent devant vos fenêtres)
le prix de la prestation (255€ pour une chambre en septembre est chère payée vu la qualité et des services inclus c'est à dire aucun)
j'ai voulu marquer le coup car je sais que je ne pourrais pas retourner à disney mais franchement c'est vraiment trop cher payé pour ce que c'est (une chambre pour un couple). Alors d'accord, on paie les lieux,, les décors, le fait d'être à 5min en navette, mais je trouve pour pour la période de septembre ça n'explique pas le tarif...";0;1;c81334e6-cdf6-4d44-b30f-a30a5aba00f3
Belgique;2;Couple;un incroyable séjour dans le thème de toy story !;le thème, le personnel très sympathique;la climatisation était difficile à régler donc frais dans la chambre;0;1;1075e5ba-adfd-4f98-92bf-91d7a605d874
Belgique;1;Famille;Très contente d’avoir choisi cet hôtel.;Emplacement très bien, petit dejeuner et dîner très bien, literie confortable. Extérieurs et décoration thématique : super. Peut-être rafraîchir un peu les couloirs des chambres.;;0;1;20c974ee-c096-467b-b764-84d2e90cbc76
Irlande;3;Couple;Exceptionnel;;;0;0;e46a7f44-ac20-4f27-bbc5-3e5bd7926d0b
Italie;1;Famille;come in un ranch;;;0;1;c2226ba9-ca44-450c-9d91-3c2c275e890b
Irlande;1;Famille;Bien ;;;2;0;0d1eac8e-aa0b-4681-abb0-e37b27c85bde
France;1;Couple;Bien ;l emplacement et le cote atypique;le lit en 140 et le bruit du chauffage ainsi que la douche qui inonde le wc;0;0;d5008b7a-2f3a-4ea4-b6ec-96e6e86a205c
Portugal;1;Famille;Fabuleux ;;;0;0;28b3cc67-bbd8-42ee-9555-859bf8d444ad
France;1;Couple;Exceptionnel;;;0;0;9933a818-9d45-414f-9120-7a20098d77ed
Italie;1;Famille;Très bien;;;0;0;ecd0c873-294f-4841-94ae-3f46148141e5
Singapour;2;Famille;our kids loved the toy story theme and this was their most memorable place;;;0;0;ee541c2f-6b71-4602-aa86-8090e4ec2cc7
Portugal;2;Famille;Très bien;;;0;0;0775952f-a1c6-4797-b7e7-8479ad2d30ee
France;1;Famille;accueil chaleureux et agréable. personnel au top;;;0;0;4870fa48-68b5-4c26-b2ac-ecca254aaf8a
Israël;1;Famille;מלוכלך מאוד;;;0;0;8d0c3669-e549-4149-a3f8-03995fa08a37
Irlande;2;Famille;Agréable;;;0;0;26cb4267-a09e-44e7-badd-999d78f74c83
Belgique;1;Famille;Très bien;;;0;0;dde0cf08-a95e-4652-87f0-a340ecf49231
France;1;Famille;Excellent;Le lieu, la chambre, la literie, le décor, l'ambiance, le petit déjeuner, tout était parfait.;Le manque de lieu où se restaurer le soir après 23h (après le fermeture du parc);0;0;4dc3ffbd-0993-42ab-9d55-f4df576dca47
Hongrie;3;Famille;Horrible NEVER RECOMMENDED 🤢🤮;;;0;0;5b3fb999-0ce0-4bd6-b9d9-b5b3c5f43f7c
Espagne;1;Famille;Fabuleux ;;;0;0;e645e283-fcce-4140-89b3-fd22682387c8
Royaume-Uni;1;Famille;Very disappointing;;;0;0;f0ebe313-a58b-412b-98c0-23650f3c7a07
Israël;1;Famille;Exceptionnel;;;0;0;44b891bc-eba4-42b2-beda-befdf30e6805
France;1;Famille;Bien ;le thème/ l’emplacement;chambre petite m/ mal insonorisé / le prix;0;0;a5237b30-349b-4874-b3cc-bfb0c5394d73
France;1;Famille;Fabuleux ;L'hôtel;;0;0;e885ac65-17ad-4d4e-88f8-514a528414db
Égypte;2;Famille;Agréable;;;0;0;fffa7e8e-a44d-4f39-9628-87fff6766f52
Royaume-Uni;1;Famille;Mauvais;;;0;1;3ba4ca9c-c325-44bf-88de-03e86222fedd
France;1;Couple;bon séjour,mais revoir la propreté de la chambre;hôtel proche de disney,bien thématisé sur toy story;literie trop dure,et chambre pas très propre;0;0;493fc422-4422-4e58-a236-f45109a44ae6
Espagne;1;Famille;Hotel cómodo para visitar Disney;;;0;0;54dc4139-352f-4310-bd99-874f558e436e
Espagne;1;Famille;Gran calidad precio;;;0;0;0fab713d-5ad4-4661-9452-dad33012b04b
Espagne;1;Famille;Para repetir de hotel;;;0;0;7ba13a64-9aa5-4fe5-9627-2e0c27a6ea97
Australie;2;Famille;Stay for the Disney benefits.;;;0;0;cfc8ca14-d8df-41df-ad9e-83bce1220c07
Espagne;1;Famille;Fabuleux ;;;0;0;efea7a65-5585-487f-89d8-8beeb9e234ab
Royaume-Uni;4;Famille;Exceptionnel;;;0;0;26c12a75-23f5-4253-b91f-ec3aa600540c
Royaume-Uni;3;Couple;Très bien;;;0;0;695d0629-2a9e-4d3d-aaf2-c49eb4ef8b2d
Suisse;1;Famille;très décevant et même médiocre.;la proximité du parc disney;le style motel pas adapté au tarif de 250chf la nuit;0;0;0f541375-9b91-4e48-b3dd-d5a35402f951
Royaume-Uni;3;Famille;Fabuleux ;;;1;0;95ab4615-37a3-4095-9513-9017af0a837f
Royaume-Uni;2;Famille;Really nice place, so close to DLP;;;2;0;9970c114-72c9-42f6-8246-8bae9224392e
France;1;Famille;Agréable;;;0;0;8428db88-0eb2-4c70-a5ba-6abfefcb6d32
Belgique;1;Famille;au top!;"côté rustique et différent d’un hôtel habituel.
cadre magnifique.";manque un frigo dans la chambre;0;0;225d08eb-1089-4bb3-ae5c-b53bb3b9e939
Royaume-Uni;1;Couple;Très bien;;;0;0;4770f5cc-253a-406d-a4c2-0a37ebf23014
Espagne;1;Famille;Exceptionnel;;;0;0;f205dd94-6142-452d-9519-655f9458ece0
Espagne;1;Couple;Exceptionnel;;;0;0;9caddcdc-21ae-4539-a604-efc048b82eb2
Suisse;1;Famille;Très bien;;;1;0;529fd757-325f-4ee5-95ae-f128e7e3eb0c
France;1;Famille;Bon séjour;"Le personnel très gentil (surtout les 2 femmes qui sont avec les poneys).
La proximité du parc
La déco de la chambre l'ambiance western";"Petit soucis avec les magicpass pr les boissons.. Ns étions 4 et j'ai pu prendre 1 seule boisson au lieu des 4. Dommage.
La literie pas des plus confortables";0;0;39926aba-6644-4c2f-b457-278abd86ed3a
Géorgie;2;Famille;Agréable;;;0;0;c04c5e12-d8cc-4e37-9a1d-b15b9feca889
Arabie saoudite;1;Voyageur individuel;Agréable;;;0;0;1f329d38-52d2-4f02-8940-9c1210313161
Italie;2;Famille;Exceptionnel;;;0;0;5eb8bc84-b252-4490-bedc-0bc66b0948f3
Espagne;1;Famille;Exceptionnel;;;0;0;bd3e9ab8-e287-4d5b-ad02-d883af0eaee6
Danemark;2;Famille;Agréable;;;0;0;249e88cb-d92a-4420-bd0b-f436f57b023a
Canada;2;Famille;location is great, but don’t expect much from the Woody Room;;;0;0;f9ed4f75-9587-4b2f-a785-2e7faf9915ec
France;2;Couple;Très bien;La propreté le comfort decort intérieur et extérieur;Le fonctionnement de l éclairage dans la chambre;0;0;d5d238e1-d7cd-4275-8294-833aab231901
France;1;Famille;Très bien;;;0;0;24fe6d1e-f9bc-4941-b215-89ad29035dfa
France;1;Groupe;Agréable;;;0;0;dd420e3f-9f49-4168-8673-f2ce8124cd7e
Italie;2;Voyageur individuel;Mauvais;;;0;0;8b9a7568-90de-4e84-8a13-f333e7afc962
Espagne;3;Famille;Bien ;;;0;0;236dc958-49f0-49d1-9953-744667f55d6c
Allemagne;2;Couple;Agréable;;;0;0;1a927d51-2b17-4d02-82dd-a90dd766d946
France;1;Famille;Décevant;"Hotel proche du parc et les navettes pour y aller
Façades de l'hôtel et thèmes du site sont assez réussis pour se retrouver dans une ambiance Western";"Le manque d'équipement de la chambre, pas de bouilloire, ni 1 seul sachet de thé, pas de dépannage ni vente à la réception pour brosse à dent oubliée!
Le manque d'insonorisation et le manque de propreté de la chambre. Déçue par la déco très basique et triste!
L'oubli de la réceptionniste à nous fournir le code du parking visiteur sur lequel on a été orienté pour faire de la place sur le parking de l'hôtel! Le très mauvais rapport qualité prix.";1;0;ed58156e-29fb-4d95-ac31-436c937abd3d
Portugal;3;Famille;Exceptionnel;;;0;0;92c06ab7-ce4f-49af-837d-2f24f8f8e630
Chine;1;Couple;Bien ;;;0;0;5613468a-1823-4a93-b8bd-8d5e96017d9a
France;1;Famille;Genial;"l’ambiance,
les CM sont serviables et agréables";-;0;0;da550b84-ef2d-4df9-b8f7-557f643301fb
Espagne;2;Famille;Très bien;;;0;0;c1a12383-2905-4a50-b29d-01210e3855bc
Belgique;2;Groupe;Fabuleux ;;;0;1;de383c91-9a40-445d-a0fa-00d8b472a98a
France;1;Famille;Séjour dans cet hôtel agréable, avec du confort et une bonne literie très propre.;Literie parfaite, chambre agréable, propre et calme. Personnel à l'écoute et aimable. Je connaissais déjà cet établissement c'est pour ces raisons que nous y sommes revenus. Et nous reviendrons je l'espère!;"Manque de papiers toilette insuffisant;";0;0;576f1700-2ab6-4cb9-9925-eb50d2d429ca
Royaume-Uni;1;Famille;What a great themed hotel;;;1;0;587a8b81-4e8c-4e6c-a0d8-eee2f9b8a8c8
Espagne;1;Famille;Bien ;;;0;0;b5282d2a-18f8-4ea5-bdf7-78e555e0a0de
Espagne;1;Famille;Fabuleux ;;;0;1;ec06cee5-53bf-4ff7-80e1-802460c129d8
Portugal;1;Famille;Passable;;;0;1;79a0862b-fe1f-4abf-bc98-d443519d1192
Suisse;1;Couple;c’était bien;la décoration de la chambre;il n’y avait de Besse pour les toilettes;0;0;4574023c-c0c5-4926-b708-93676e4b0f94
Allemagne;1;Couple;Passable;;;0;1;2266eb76-7b10-427c-a5b1-f731cc64b1fc
France;1;Couple;Exceptionnel;;;0;0;15e12e04-f168-41c7-8c5b-d96f46c14052
Royaume-Uni;1;Famille;phenomenal;;;0;1;5fceb290-5852-4369-8790-95b49829f6eb
Brésil;2;Famille;Exceptionnel;;;0;2;2daa07bb-471c-4d83-8b5f-0b875f43844d
Roumanie;4;Famille;Everything was excellent. Nothing to complain about.;;;0;3;972c4cd1-4b1e-4995-a9a3-fa7a394e417e
Espagne;3;Famille;Decepcionante y más viendo el precio;;;0;0;d8a154bf-19fb-4e2c-9b93-d2343318baf7
Italie;1;Famille;Passable;;;0;0;4026de77-66b4-440e-b9a8-6caa90fbc2b2
Espagne;1;Famille;Exceptionnel;;;0;0;b491d352-3cfa-42d0-a59a-156c11c8ed16
Autriche;3;Famille;Der Aufenthalt war aber trotzdem super, da wir DISNEY lieben!;;;0;1;373b5685-ec9f-4e4a-8cb6-136913741c54
États-Unis;1;Famille;The most basic hotel experience (equivalent to a simple motel) at a criminally high cost.;;;0;1;f4cf8c37-59b9-4c68-8f9e-ff6dd5b4fe19
Royaume-Uni;1;Famille;Bien ;;;0;1;a6613675-0fab-486e-b77a-d760175b26cd
Royaume-Uni;1;Famille;worked well for dancing at Disney;;;1;0;ffa6f06b-243b-4cda-bcca-33eed2ff8ba1
Israël;2;Famille;Fabuleux ;;;0;0;5fb45b90-2ebb-4f89-8001-f55a1f0680e4
Espagne;1;Famille;Très bien;;;0;0;981bbf9e-61f6-4740-a696-86c5e3cdd883
Malte;5;Famille;Exceptionnel;;;0;0;397d5fa3-e13e-47f2-a0df-c0f514d1a784
Espagne;2;Famille;Exceptionnel;;;0;0;a1afdd98-2147-4cb8-8224-5056b63ae825
Hongrie;2;Famille;Fabuleux ;;;0;0;d836543d-a8e1-449a-8810-f73164a19ecb
Guadeloupe;1;Famille;séjour agréable en famille;le professionnalisme du personnel et leur gentillesse la propreté;néant;0;0;f939354a-ee64-4edf-a86e-0e40eba90a8a
Israël;1;Famille;Bien ;;;0;0;81a4953c-0445-45e3-af58-41f696ebfda0
France;1;Famille;Exceptionnel;;;0;1;c6a3a489-156e-4db1-bbaf-0738734e0d78
Autriche;2;Famille;Agréable;;;0;0;46780413-2032-4148-a76c-b97b7a18bfe8
Espagne;1;Famille;Très bien;;;0;0;d46518b0-e660-49f9-8fc8-cb710db99b8e
Émirats arabes unis;3;Famille;convenient location but poor service considering the price;;;0;0;2a288227-5795-4edf-98bf-f02b2e77c23c
